model,learning_rate,val_split,epochs,accuracy,TPR,TNR
simple_CNN_model_1,0.001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,,3,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,,3,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-05,,3,0.49295774647887325,0.45714285714285713,0.5277777777777778
CNN_model_paper_withDropout,0.001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.0001,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,,3,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,,3,0.49295774647887325,1.0,0.0
cnn_model_succeeded,0.001,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,1,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,1,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,5,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,5,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,5,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,1e-06,,3,0.49295774647887325,0.5142857142857142,0.4722222222222222
simple_CNN_model_1_sigmoid,1e-07,,3,0.49295774647887325,0.0,0.9722222222222222
simple_CNN_model_1,1e-07,,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,3,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-07,,3,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,0.33,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,,3,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,5,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.001,0.33,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.001,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.001,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper,0.001,0.33,3,0.49295774647887325,1.0,0.0
cnn_model_succeeded,1e-07,,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,1e-07,,1,0.49295774647887325,0.0,0.9722222222222222
simple_CNN_model_1,1e-07,,1,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,,1,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-07,,1,0.49295774647887325,0.5142857142857142,0.4722222222222222
CNN_model_paper,1e-07,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-05,,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,,1,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-06,,1,0.49295774647887325,1.0,0.0
CNN_model_paper2,1e-05,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1_sigmoid,0.0001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,0.33,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-06,0.33,3,0.49295774647887325,1.0,0.0
cnn_model_succeeded,0.001,,1,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-07,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-07,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-07,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper,0.0001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper2,0.0001,,1,0.49295774647887325,0.37142857142857144,0.6111111111111112
CNN_model_paper_withDropout,1e-06,0.33,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,0.0001,,1,0.49295774647887325,1.0,0.0
CNN_model_paper,1e-06,0.33,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,1e-05,0.33,3,0.49295774647887325,1.0,0.0
CNN_model_paper_withDropout,1e-05,0.33,3,0.49295774647887325,1.0,0.0
simple_CNN_model_1,0.0001,,1,0.49295774647887325,1.0,0.0
